"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"776","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.888,19.85,401.022,1200.8,NA,NA,0.773570976,NA,NA,NA,NA,NA,NA,NA,"",-3.035,-2.65,NA,NA,"",NA,"","","","",NA,NA,0.060136242,-0.143881105,1.27842283,411.5351903
"777","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.73,19.83,400.735,1200,NA,NA,1.846568005,NA,NA,NA,NA,NA,NA,NA,"",-0.86,-0.25,NA,NA,"",NA,"","","","",NA,NA,0.150189923,5.916831434,1.213138353,327.4470236
"778","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.725,19.64,400.705,1200.5,NA,NA,1.87890808,NA,NA,NA,NA,NA,NA,NA,"",-1,-0.25,NA,NA,"",NA,"","","","",NA,NA,0.156132451,8.204409215,1.214254788,305.5307902
"779","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.695,19.42,400.735,1201,NA,NA,2.147776005,NA,NA,NA,NA,NA,NA,NA,"",-1.5,-0.39,NA,NA,"",NA,"","","","",NA,NA,0.180606476,3.14768842,1.23044959,364.0085086
"780","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.64,19.29,400.72,1201,NA,NA,1.885871995,NA,NA,NA,NA,NA,NA,NA,"",-1.63,-0.47,NA,NA,"",NA,"","","","",NA,NA,0.160676248,5.493725442,1.222713473,336.2930527
"781","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.65,19.285,400.66,1201,NA,NA,2.063247413,NA,NA,NA,NA,NA,NA,NA,"",-1.24,-0.34,NA,NA,"",NA,"","","","",NA,NA,0.174212883,6.708111961,1.237303434,329.1840311
"782","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.785,19.46,400.18,1200,NA,NA,2.107460235,NA,NA,NA,NA,NA,NA,NA,"",-0.73,-0.26,NA,NA,"",NA,"","","","",NA,NA,0.174873479,9.544719725,1.252671125,301.2503263
"783","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.805,19.485,399.905,1200,NA,NA,1.548096649,NA,NA,NA,NA,NA,NA,NA,"",-1.12,-0.27,NA,NA,"",NA,"","","","",NA,NA,0.128704835,8.009407406,1.244532156,287.7636183
"784","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.815,19.54,399.83,1199,NA,NA,3.060627263,NA,NA,NA,NA,NA,NA,NA,"",-0.95,-0.24,NA,NA,"",NA,"","","","",NA,NA,0.262021086,12.92343134,1.2187446,307.0149248
"785","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.825,19.57,399.715,1200,NA,NA,3.137586916,NA,NA,NA,NA,NA,NA,NA,"",-0.7,-0.15,NA,NA,"",NA,"","","","",NA,NA,0.259591699,11.60737692,1.256591828,316.123656
"786","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.815,19.495,399.59,1201,NA,NA,2.879773764,NA,NA,NA,NA,NA,NA,NA,"",-0.84,-0.27,NA,NA,"",NA,"","","","",NA,NA,0.240117278,13.01660579,1.253965095,300.0256636
"787","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.78,19.425,399.565,1201,NA,NA,3.278203596,NA,NA,NA,NA,NA,NA,NA,"",-0.69,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.281098194,16.11106152,1.230043885,293.4773912
"788","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.765,19.245,399.57,1198.5,NA,NA,2.752498158,NA,NA,NA,NA,NA,NA,NA,"",-0.96,-0.34,NA,NA,"",NA,"","","","",NA,NA,0.239443211,12.23991798,1.231777666,304.680667
"789","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.735,19.18,399.595,1201,NA,NA,2.633935956,NA,NA,NA,NA,NA,NA,NA,"",-0.78,-0.17,NA,NA,"",NA,"","","","",NA,NA,0.23251445,5.410754335,1.218685601,352.0329461
"790","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.71,19.37,399.695,1199.5,NA,NA,2.960085908,NA,NA,NA,NA,NA,NA,NA,"",-0.79,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.257656972,14.11428752,1.207962068,297.5307557
"791","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.755,19.385,399.465,1200,NA,NA,1.066159593,NA,NA,NA,NA,NA,NA,NA,"",-1.27,-0.31,NA,NA,"",NA,"","","","",NA,NA,0.085365947,6.390831707,1.292104083,269.2519725
"792","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.71,19.255,399.125,1200.5,NA,NA,1.511976658,NA,NA,NA,NA,NA,NA,NA,"",-1.83,-0.44,NA,NA,"",NA,"","","","",NA,NA,0.124329845,6.225037473,1.276339444,308.4467013
"793","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.705,18.345,399.965,1199,NA,NA,1.640574148,NA,NA,NA,NA,NA,NA,NA,"",-0.93,-0.32,NA,NA,"",NA,"","","","",NA,NA,0.143492172,6.737274566,1.190883001,315.1587169
"794","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.775,18.6775,400.2475,1199.25,NA,NA,2.180758372,NA,NA,NA,NA,NA,NA,NA,"",-1.33,-0.925,NA,NA,"",NA,"","","","",NA,NA,0.190386834,5.316326498,1.189505691,353.8853655
"795","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.78,18.76,400.38,1199.5,NA,NA,2.483116766,NA,NA,NA,NA,NA,NA,NA,"",-0.93,-0.33,NA,NA,"",NA,"","","","",NA,NA,0.213721667,11.23615207,1.171363592,304.2430675
"796","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.85,18.93,400.3,1200,NA,NA,2.448954247,NA,NA,NA,NA,NA,NA,NA,"",-0.77,-0.26,NA,NA,"",NA,"","","","",NA,NA,0.20640402,8.977707991,1.181828442,319.4739677
"797","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.935,19.14,398.705,1200.5,NA,NA,1.219371571,NA,NA,NA,NA,NA,NA,NA,"",-1.97,-1.31,NA,NA,"",NA,"","","","",NA,NA,0.098526794,3.710883593,1.202332342,328.6428244
"798","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.93,19.095,400.09,1200.5,NA,NA,0.898924254,NA,NA,NA,NA,NA,NA,NA,"",-2.71,-2.25,NA,NA,"",NA,"","","","",NA,NA,0.071538436,2.029273192,1.223814718,346.0108506
"799","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.945,19.36,399.97,1200,NA,NA,0.842873715,NA,NA,NA,NA,NA,NA,NA,"",-2.45,-2.18,NA,NA,"",NA,"","","","",NA,NA,0.06559174,0.010188761,1.216319696,391.6433612
"800","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.12,20.15,397.315,1199,NA,NA,0.798520119,NA,NA,NA,NA,NA,NA,NA,"",-2.63,-2.39,NA,NA,"",NA,"","","","",NA,NA,0.052422671,0.233531465,1.357519301,387.6200957
"801","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.17,20.06,398.7,1199.5,NA,NA,0.486040257,NA,NA,NA,NA,NA,NA,NA,"",-2.6,-2.56,NA,NA,"",NA,"","","","",NA,NA,0.032199859,-0.439686927,1.366084236,409.6332841
"802","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,19.4975,19.8825,399.5675,1200.25,NA,NA,0.603344654,NA,NA,NA,NA,NA,NA,NA,"",-3.51,-2.96,NA,NA,"",NA,"","","","",NA,NA,0.042110949,-0.525639278,1.342026697,416.1621622
"804","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.495,17.375,400.6,1199,NA,NA,0.852231163,NA,NA,NA,NA,NA,NA,NA,"",-0.5,-0.07,NA,NA,"",NA,"","","","",NA,NA,0.083118808,5.12331127,1.031563708,292.7353337
"805","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.51,17.625,400.635,1200,NA,NA,1.124529773,NA,NA,NA,NA,NA,NA,NA,"",-0.49,-0.2,NA,NA,"",NA,"","","","",NA,NA,0.108046361,8.407218303,1.019645759,264.9279718
"806","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.54,17.89,400.675,1199,NA,NA,1.566898506,NA,NA,NA,NA,NA,NA,NA,"",-0.49,-0.21,NA,NA,"",NA,"","","","",NA,NA,0.145346266,9.592053474,1.030692974,284.4271847
"807","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.5,17.98,400.78,1200,NA,NA,0.978191537,NA,NA,NA,NA,NA,NA,NA,"",-0.8,-0.21,NA,NA,"",NA,"","","","",NA,NA,0.08991922,7.131894839,1.017503563,262.613819
"808","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.515,17.59,400.765,1199,NA,NA,1.642369474,NA,NA,NA,NA,NA,NA,NA,"",-0.53,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.159777211,10.225806,1.017467803,287.2186472
"809","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.495,17.57,400.665,1200,NA,NA,1.118801981,NA,NA,NA,NA,NA,NA,NA,"",-0.67,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.108404335,6.202534118,1.016283502,298.9501376
"810","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.495,17.385,400.635,1200,NA,NA,1.11905947,NA,NA,NA,NA,NA,NA,NA,"",-0.57,-0.13,NA,NA,"",NA,"","","","",NA,NA,0.110449222,7.336449156,1.021177163,284.0437233
"811","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.815,17.775,400.875,1199.5,NA,NA,1.728517465,NA,NA,NA,NA,NA,NA,NA,"",-0.38,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.164806494,10.76121667,1.053206882,285.0274526
"812","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.83,17.505,400.88,1200.5,NA,NA,1.772031287,NA,NA,NA,NA,NA,NA,NA,"",-0.44,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.179616946,9.329056832,1.02839568,305.7955955
"813","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.87,17.405,400.935,1198.5,NA,NA,2.666527251,NA,NA,NA,NA,NA,NA,NA,"",-0.33,-0.16,NA,NA,"",NA,"","","","",NA,NA,0.291008821,16.32904001,0.986915297,294.7096267
"814","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.94,17.565,401.11,1200,NA,NA,1.769993835,NA,NA,NA,NA,NA,NA,NA,"",-0.39,-0.15,NA,NA,"",NA,"","","","",NA,NA,0.177411894,11.37860107,1.046121923,285.2299694
"815","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.865,17.74,401.06,1199,NA,NA,2.218970178,NA,NA,NA,NA,NA,NA,NA,"",-0.36,-0.2,NA,NA,"",NA,"","","","",NA,NA,0.217191955,12.49633801,1.042114554,296.2208739
"816","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.77,17.815,401.035,1199.5,NA,NA,1.712143938,NA,NA,NA,NA,NA,NA,NA,"",-0.42,-0.11,NA,NA,"",NA,"","","","",NA,NA,0.161843697,11.41705248,1.052867119,275.9957186
"817","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.775,17.5,401.005,1200,NA,NA,1.547627038,NA,NA,NA,NA,NA,NA,NA,"",-0.3,-0.11,NA,NA,"",NA,"","","","",NA,NA,0.152051375,9.386858721,1.052995601,290.4752405
"818","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.75,17.485,401,1200,NA,NA,0.473841072,NA,NA,NA,NA,NA,NA,NA,"",-2.06,-1.98,NA,NA,"",NA,"","","","",NA,NA,0.043357673,-0.362882633,1.115073829,407.5693335
"821","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.64,16.965,400.925,1199,NA,NA,0.242670055,NA,NA,NA,NA,NA,NA,NA,"",-2.64,-2.6,NA,NA,"",NA,"","","","",NA,NA,0.022973066,-0.364572373,1.127927584,419.8030479
"822","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.69,16.75,400.92,1201,NA,NA,0.676197093,NA,NA,NA,NA,NA,NA,NA,"",-2.59,-2.54,NA,NA,"",NA,"","","","",NA,NA,0.066336692,-1.138118158,1.12835565,422.0814164
"823","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.82,16.7775,400.0925,1200.25,NA,NA,0.317617267,NA,NA,NA,NA,NA,NA,NA,"",-2.24,-2.21,NA,NA,"",NA,"","","","",NA,NA,0.033957421,-0.428442365,1.009653953,434.8203777
"824","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.96,16.88,400.49,1200,NA,NA,0.484695552,NA,NA,NA,NA,NA,NA,NA,"",-3.15,-3.1,NA,NA,"",NA,"","","","",NA,NA,0.046331127,-0.042252869,1.171568882,395.2887651
"825","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.625,17.955,400.08,1199,NA,NA,1.987454099,NA,NA,NA,NA,NA,NA,NA,"",-0.42,-0.14,NA,NA,"",NA,"","","","",NA,NA,0.210558886,14.3168801,0.904328186,279.1341752
"826","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.885,17.975,400.07,1200,NA,NA,2.172992502,NA,NA,NA,NA,NA,NA,NA,"",-0.34,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.235078244,13.7327336,0.917630894,293.4776511
"827","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.9,17.965,399.57,1200,NA,NA,2.165137529,NA,NA,NA,NA,NA,NA,NA,"",-0.51,-0.17,NA,NA,"",NA,"","","","",NA,NA,0.23069715,12.17873388,0.934788,303.4817668
"828","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.525,17.82,398.935,1201,NA,NA,2.54421143,NA,NA,NA,NA,NA,NA,NA,"",-0.35,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.282739033,15.13130201,0.871122294,300.464404
"829","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.54,17.96,398.995,1199,NA,NA,2.083099167,NA,NA,NA,NA,NA,NA,NA,"",-0.47,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.221758556,12.06139845,0.889474716,300.3978911
"830","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.545,17.985,398.95,1199.5,NA,NA,2.712035329,NA,NA,NA,NA,NA,NA,NA,"",-0.46,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.29133094,15.23069483,0.884846379,303.0651812
"831","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.49,17.99,398.985,1199.5,NA,NA,1.899278593,NA,NA,NA,NA,NA,NA,NA,"",-0.48,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.196805794,13.06053499,0.902745114,281.6322903
"832","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.625,18.455,399.27,1199.5,NA,NA,0.86793601,NA,NA,NA,NA,NA,NA,NA,"",-1.58,-1.54,NA,NA,"",NA,"","","","",NA,NA,0.081152955,2.039179707,0.951150656,351.4497198
"836","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.34,18.28,399.4775,1199.5,NA,NA,0.551827423,NA,NA,NA,NA,NA,NA,NA,"",-2.42,-2.355,NA,NA,"",NA,"","","","",NA,NA,0.052279747,1.621740165,0.927458274,343.7827605
"837","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.17,18.15,399.45,1201,NA,NA,0.524699575,NA,NA,NA,NA,NA,NA,NA,"",-1.87,-1.7,NA,NA,"",NA,"","","","",NA,NA,0.049045291,0.269229072,0.931625017,383.3552989
"838","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.33,18.015,399.71,1199.5,NA,NA,0.556737314,NA,NA,NA,NA,NA,NA,NA,"",-2.58,-2.56,NA,NA,"",NA,"","","","",NA,NA,0.052181823,-0.784018012,0.966900091,417.1340656
"839","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.795,18.22,400.445,1201,NA,NA,2.157217401,NA,NA,NA,NA,NA,NA,NA,"",-0.51,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.203639206,12.40130623,1.007403505,291.8274486
"840","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.745,18.325,400.42,1200.5,NA,NA,0.651655313,NA,NA,NA,NA,NA,NA,NA,"",-1.3,-0.35,NA,NA,"",NA,"","","","",NA,NA,0.05773547,4.100393394,1.040353543,278.2286538
"841","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.75,18.3,400.435,1200,NA,NA,1.726675872,NA,NA,NA,NA,NA,NA,NA,"",-1.18,-0.39,NA,NA,"",NA,"","","","",NA,NA,0.158093657,11.96274314,1.018962523,267.6223901
"842","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.755,18.24,400.215,1200,NA,NA,2.069704996,NA,NA,NA,NA,NA,NA,NA,"",-0.59,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.193325443,15.4434361,1.009639055,259.1273304
"843","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.85,18.61,400.385,1199.5,NA,NA,1.657738089,NA,NA,NA,NA,NA,NA,NA,"",-0.47,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.14562495,12.03724591,1.034798478,256.0936224
"844","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.865,18.725,400.355,1199,NA,NA,2.968436071,NA,NA,NA,NA,NA,NA,NA,"",-0.34,-0.27,NA,NA,"",NA,"","","","",NA,NA,0.264078795,13.76858883,1.020033256,304.9441647
"845","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.835,18.51,400.24,1201,NA,NA,1.537559573,NA,NA,NA,NA,NA,NA,NA,"",-0.53,-0.16,NA,NA,"",NA,"","","","",NA,NA,0.136422301,8.516730428,1.034127468,289.5231757
"846","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.76,18.325,400.25,1201,NA,NA,2.202266884,NA,NA,NA,NA,NA,NA,NA,"",-0.35,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.202948047,12.27744582,1.01442564,291.1991087
"847","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.795,18.47,400.395,1199,NA,NA,2.662636521,NA,NA,NA,NA,NA,NA,NA,"",-0.37,-0.11,NA,NA,"",NA,"","","","",NA,NA,0.243128939,14.203475,1.013917328,294.0074233
"848","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.75,18.215,400.315,1201,NA,NA,2.32178866,NA,NA,NA,NA,NA,NA,NA,"",-0.42,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.219392306,14.74559612,1.002216625,278.7582425
"849","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.79,18.455,400.575,1199.5,NA,NA,2.631884989,NA,NA,NA,NA,NA,NA,NA,"",-0.29,-0.22,NA,NA,"",NA,"","","","",NA,NA,0.239563286,12.83905805,1.018685292,302.4899171
"850","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.815,18.68,400.405,1200,NA,NA,2.295505232,NA,NA,NA,NA,NA,NA,NA,"",-0.36,-0.1,NA,NA,"",NA,"","","","",NA,NA,0.207792647,12.70796063,0.994100932,288.1810076
"851","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.765,18.17,400.38,1201,NA,NA,2.41709851,NA,NA,NA,NA,NA,NA,NA,"",-0.39,-0.11,NA,NA,"",NA,"","","","",NA,NA,0.229705515,12.75273142,1.005094637,298.6874072
"852","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.69,18.065,400.03,1200.5,NA,NA,1.650566542,NA,NA,NA,NA,NA,NA,NA,"",-0.73,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.151393136,10.95734559,1.039381369,273.5522883
"853","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.715,18.09,400.02,1200,NA,NA,1.932749182,NA,NA,NA,NA,NA,NA,NA,"",-0.49,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.182082911,13.87933774,1.013881502,264.5889787
"854","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.685,18.07,400.165,1199.5,NA,NA,1.681849358,NA,NA,NA,NA,NA,NA,NA,"",-0.57,-0.23,NA,NA,"",NA,"","","","",NA,NA,0.158425701,7.435651087,1.010348348,314.0909239
"855","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.75,18.25,400.36,1200,NA,NA,1.835683013,NA,NA,NA,NA,NA,NA,NA,"",-0.68,-0.27,NA,NA,"",NA,"","","","",NA,NA,0.165524884,7.916641444,1.042914232,313.6450099
"856","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.735,18.25,400.515,1201,NA,NA,1.414746242,NA,NA,NA,NA,NA,NA,NA,"",-0.52,-0.23,NA,NA,"",NA,"","","","",NA,NA,0.125261716,8.958956716,1.057137843,275.8195134
"857","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.69,18.04,400.57,1200,NA,NA,1.571328391,NA,NA,NA,NA,NA,NA,NA,"",-0.38,-0.14,NA,NA,"",NA,"","","","",NA,NA,0.143573485,8.829638249,1.046155548,291.9035863
"858","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.705,18.21,400.475,1200,NA,NA,1.063496265,NA,NA,NA,NA,NA,NA,NA,"",-1.3,-0.34,NA,NA,"",NA,"","","","",NA,NA,0.092080385,1.019740633,1.080441163,375.1510737
"860","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.805,18.485,400.69,1200.5,NA,NA,0.628660268,NA,NA,NA,NA,NA,NA,NA,"",-2.14,-2.13,NA,NA,"",NA,"","","","",NA,NA,0.052705815,1.089412662,1.089818014,359.8388273
"862","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.7225,18.1925,400.5775,1200.5,NA,NA,0.534137732,NA,NA,NA,NA,NA,NA,NA,"",-2.735,-2.52,NA,NA,"",NA,"","","","",NA,NA,0.046034282,0.426212321,1.086142325,378.472762
"864","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.6475,18.07,400.675,1200,NA,NA,0.35958866,NA,NA,NA,NA,NA,NA,NA,"",-3.025,-2.88,NA,NA,"",NA,"","","","",NA,NA,0.030986381,0.297678684,1.089891352,381.3009745
"865","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,17.605,17.89,400.6,1201,NA,NA,0.327276099,NA,NA,NA,NA,NA,NA,NA,"",-3.34,-3.2,NA,NA,"",NA,"","","","",NA,NA,0.028589733,-0.269118676,1.092453952,408.6869792
"866","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.39,17.89,400.725,1199,NA,NA,1.372161146,NA,NA,NA,NA,NA,NA,NA,"",-0.87,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.125612522,7.57012223,1.156628548,293.4540686
"867","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.43,17.86,400.775,1200.5,NA,NA,1.014667987,NA,NA,NA,NA,NA,NA,NA,"",-0.58,-0.2,NA,NA,"",NA,"","","","",NA,NA,0.090451713,7.752486817,1.191203948,253.8118038
"868","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.5,17.91,401.09,1198.5,NA,NA,0.95023975,NA,NA,NA,NA,NA,NA,NA,"",-0.69,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.084411535,7.389859012,1.197292712,250.8143251
"869","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.41,17.6,400.93,1199,NA,NA,1.832925098,NA,NA,NA,NA,NA,NA,NA,"",-0.89,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.176204466,10.88734168,1.149193707,289.704263
"870","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.365,17.525,400.95,1199,NA,NA,1.449028776,NA,NA,NA,NA,NA,NA,NA,"",-0.79,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.137574556,10.33533839,1.161989847,268.8432294
"871","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.48,17.855,401.16,1201,NA,NA,1.388788452,NA,NA,NA,NA,NA,NA,NA,"",-0.79,-0.22,NA,NA,"",NA,"","","","",NA,NA,0.125670316,8.182196304,1.185805153,286.0875819
"872","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.495,17.77,401.27,1200,NA,NA,1.637888133,NA,NA,NA,NA,NA,NA,NA,"",-0.82,-0.12,NA,NA,"",NA,"","","","",NA,NA,0.149452364,12.43823878,1.19213169,255.8291491
"873","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.54,18.1,401.33,1201.5,NA,NA,1.332069755,NA,NA,NA,NA,NA,NA,NA,"",-0.58,-0.22,NA,NA,"",NA,"","","","",NA,NA,0.115257917,9.930780193,1.211495631,252.0818671
"874","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.46,17.67,401.355,1199.5,NA,NA,2.019958168,NA,NA,NA,NA,NA,NA,NA,"",-0.61,-0.19,NA,NA,"",NA,"","","","",NA,NA,0.19152537,11.55438695,1.163307592,291.8852077
"875","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.55,18.14,399.715,1199,NA,NA,1.685362544,NA,NA,NA,NA,NA,NA,NA,"",-0.62,-0.13,NA,NA,"",NA,"","","","",NA,NA,0.148056323,10.74931195,1.193685091,270.9611972
"876","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.52,17.915,399.705,1201,NA,NA,2.043092131,NA,NA,NA,NA,NA,NA,NA,"",-0.48,-0.18,NA,NA,"",NA,"","","","",NA,NA,0.187129558,10.10550655,1.176637462,301.0269829
"877","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.415,17.78,399.585,1200.5,NA,NA,2.458173218,NA,NA,NA,NA,NA,NA,NA,"",-0.74,-0.16,NA,NA,"",NA,"","","","",NA,NA,0.225772792,13.61328451,1.181195087,290.7638148
"878","","","","","","",NA,"Chmura et al. 2016","","","","Picea abies","","","",NA,18.325,17.42,399.505,1200,NA,NA,2.25881618,NA,NA,NA,NA,NA,NA,NA,"",-0.55,-0.15,NA,NA,"",NA,"","","","",NA,NA,0.219579277,12.15339955,1.154131958,297.9997749
